symbol,tf,rows,last_ts,stale_min,gaps,status
PUMPUSDT,1d,41,1755302400000,221.9,1,STALE
PUNDIXUSDT,5m,31768,1755315300000,6.9,0,OK
PUNDIXUSDT,15m,10591,1755315000000,11.9,0,OK
PUNDIXUSDT,30m,5296,1755315000000,11.9,1,GAPS
PUNDIXUSDT,1h,2649,1755313200000,41.9,1,STALE
PUNDIXUSDT,2h,1325,1755309600000,101.9,1,STALE
PUNDIXUSDT,4h,664,1755302400000,221.9,1,STALE
PUNDIXUSDT,1d,112,1755302400000,221.9,1,STALE
PYTHUSDT,5m,106025,1755315300000,6.9,0,OK
PYTHUSDT,15m,35344,1755315000000,11.9,0,OK
PYTHUSDT,30m,17673,1755315000000,11.9,1,GAPS
PYTHUSDT,1h,8838,1755313200000,41.9,1,STALE
PYTHUSDT,2h,4420,1755309600000,101.9,1,STALE
PYTHUSDT,4h,2211,1755302400000,221.9,1,STALE
PYTHUSDT,1d,370,1755302400000,221.9,1,STALE
QNTUSDT,5m,106025,1755315300000,6.9,0,OK
QNTUSDT,15m,35344,1755315000000,11.9,0,OK
QNTUSDT,30m,17673,1755315000000,11.9,1,GAPS
QNTUSDT,1h,8838,1755313200000,41.9,1,STALE
QNTUSDT,2h,4420,1755309600000,101.9,1,STALE
QNTUSDT,4h,2211,1755302400000,221.9,1,STALE
QNTUSDT,1d,370,1755302400000,221.9,1,STALE
QTUMUSDT,5m,106025,1755315300000,6.9,0,OK
QTUMUSDT,15m,35344,1755315000000,11.9,0,OK
QTUMUSDT,30m,17673,1755315000000,11.9,1,GAPS
QTUMUSDT,1h,8838,1755313200000,41.9,1,STALE
QTUMUSDT,2h,4420,1755309600000,101.9,1,STALE
QTUMUSDT,4h,2211,1755302400000,221.9,1,STALE
QTUMUSDT,1d,370,1755302400000,221.9,1,STALE
QUICKUSDT,5m,99797,1755315300000,6.9,0,OK
QUICKUSDT,15m,33267,1755315000000,12.0,0,OK
QUICKUSDT,30m,16634,1755315000000,12.0,1,GAPS
QUICKUSDT,1h,8318,1755313200000,42.0,1,STALE
QUICKUSDT,2h,4160,1755309600000,102.0,1,STALE
QUICKUSDT,4h,2081,1755302400000,222.0,1,STALE
QUICKUSDT,1d,348,1755302400000,222.0,1,STALE
RAREUSDT,5m,106026,1755315300000,7.0,0,OK
RAREUSDT,15m,35344,1755315000000,12.0,0,OK
RAREUSDT,30m,17673,1755315000000,12.0,1,GAPS
RAREUSDT,1h,8838,1755313200000,42.0,1,STALE
RAREUSDT,2h,4420,1755309600000,102.0,1,STALE
RAREUSDT,4h,2211,1755302400000,222.0,1,STALE
RAREUSDT,1d,370,1755302400000,222.0,1,STALE
RAYSOLUSDT,5m,72353,1755315300000,7.0,0,OK
RAYSOLUSDT,15m,24119,1755315000000,12.0,0,OK
RAYSOLUSDT,30m,12060,1755315000000,12.0,1,GAPS
RAYSOLUSDT,1h,6031,1755313200000,42.0,1,STALE
RAYSOLUSDT,2h,3016,1755309600000,102.0,1,STALE
RAYSOLUSDT,4h,1509,1755302400000,222.0,1,STALE
RAYSOLUSDT,1d,253,1755302400000,222.0,1,STALE
RDNTUSDT,5m,106026,1755315300000,7.0,0,OK
RDNTUSDT,15m,35344,1755315000000,12.0,0,OK
RDNTUSDT,30m,17673,1755315000000,12.0,1,GAPS
RDNTUSDT,1h,8838,1755313200000,42.0,1,STALE
RDNTUSDT,2h,4420,1755309600000,102.0,1,STALE
RDNTUSDT,4h,2211,1755302400000,222.0,1,STALE
RDNTUSDT,1d,370,1755302400000,222.0,1,STALE
REDUSDT,5m,47537,1755315300000,7.0,0,OK
REDUSDT,15m,15847,1755315000000,12.0,0,OK
REDUSDT,30m,7924,1755315000000,12.0,1,GAPS
REDUSDT,1h,3963,1755313200000,42.0,1,STALE
REDUSDT,2h,1982,1755309600000,102.0,1,STALE
REDUSDT,4h,992,1755302400000,222.0,1,STALE
REDUSDT,1d,167,1755302400000,222.0,1,STALE
REIUSDT,5m,93677,1755315300000,7.0,0,OK
REIUSDT,15m,31227,1755315000000,12.0,0,OK
REIUSDT,30m,15614,1755315000000,12.0,1,GAPS
REIUSDT,1h,7808,1755313200000,42.0,1,STALE
REIUSDT,2h,3905,1755309600000,102.0,1,STALE
REIUSDT,4h,1954,1755302400000,222.0,1,STALE
REIUSDT,1d,327,1755302400000,222.0,1,STALE
RENDERUSDT,5m,106026,1755315300000,7.0,0,OK
RENDERUSDT,15m,35344,1755315000000,12.0,0,OK
RENDERUSDT,30m,17673,1755315000000,12.0,1,GAPS
RENDERUSDT,1h,8838,1755313200000,42.0,1,STALE
RENDERUSDT,2h,4420,1755309600000,102.0,1,STALE
RENDERUSDT,4h,2211,1755302400000,222.0,1,STALE
RENDERUSDT,1d,370,1755302400000,222.0,1,STALE
RESOLVUSDT,5m,19920,1755315300000,7.0,0,OK
RESOLVUSDT,15m,6641,1755315000000,12.0,0,OK
RESOLVUSDT,30m,3321,1755315000000,12.0,1,GAPS
RESOLVUSDT,1h,1662,1755313200000,42.0,1,STALE
RESOLVUSDT,2h,832,1755309600000,102.0,1,STALE
RESOLVUSDT,4h,417,1755302400000,222.0,1,STALE
RESOLVUSDT,1d,71,1755302400000,222.0,1,STALE
REZUSDT,5m,106027,1755315300000,7.0,0,OK
REZUSDT,15m,35344,1755315000000,12.1,0,OK
REZUSDT,30m,17673,1755315000000,12.1,1,GAPS
REZUSDT,1h,8838,1755313200000,42.1,1,STALE
REZUSDT,2h,4420,1755309600000,102.1,1,STALE
REZUSDT,4h,2211,1755302400000,222.1,1,STALE
REZUSDT,1d,370,1755302400000,222.1,1,STALE
RIFUSDT,5m,106027,1755315300000,7.1,0,OK
RIFUSDT,15m,35344,1755315000000,12.1,0,OK
RIFUSDT,30m,17673,1755315000000,12.1,1,GAPS
RIFUSDT,1h,8838,1755313200000,42.1,1,STALE
RIFUSDT,2h,4420,1755309600000,102.1,1,STALE
RIFUSDT,4h,2211,1755302400000,222.1,1,STALE
RIFUSDT,1d,370,1755302400000,222.1,1,STALE
RLCUSDT,5m,106027,1755315300000,7.1,0,OK
RLCUSDT,15m,35344,1755315000000,12.1,0,OK
RLCUSDT,30m,17673,1755315000000,12.1,1,GAPS
RLCUSDT,1h,8838,1755313200000,42.1,1,STALE
RLCUSDT,2h,4420,1755309600000,102.1,1,STALE
RLCUSDT,4h,2211,1755302400000,222.1,1,STALE
RLCUSDT,1d,370,1755302400000,222.1,1,STALE
RONINUSDT,5m,106027,1755315300000,7.1,0,OK
RONINUSDT,15m,35344,1755315000000,12.1,0,OK
RONINUSDT,30m,17673,1755315000000,12.1,1,GAPS
RONINUSDT,1h,8838,1755313200000,42.1,1,STALE
RONINUSDT,2h,4420,1755309600000,102.1,1,STALE
RONINUSDT,4h,2211,1755302400000,222.1,1,STALE
RONINUSDT,1d,370,1755302400000,222.1,1,STALE
ROSEUSDT,5m,106027,1755315300000,7.1,0,OK
ROSEUSDT,15m,35344,1755315000000,12.1,0,OK
ROSEUSDT,30m,17674,1755315000000,12.1,1,GAPS
ROSEUSDT,1h,8838,1755313200000,42.1,1,STALE
ROSEUSDT,2h,4420,1755309600000,102.1,1,STALE
ROSEUSDT,4h,2211,1755302400000,222.1,1,STALE
ROSEUSDT,1d,370,1755302400000,222.1,1,STALE
RPLUSDT,5m,98845,1755315300000,7.1,0,OK
RPLUSDT,15m,32950,1755315000000,12.1,0,OK
RPLUSDT,30m,16476,1755315000000,12.1,1,GAPS
RPLUSDT,1h,8239,1755313200000,42.1,1,STALE
RPLUSDT,2h,4120,1755309600000,102.1,1,STALE
RPLUSDT,4h,2061,1755302400000,222.1,1,STALE
RPLUSDT,1d,345,1755302400000,222.1,1,STALE
RSRUSDT,5m,106028,1755315300000,7.1,0,OK
RSRUSDT,15m,35345,1755315000000,12.1,0,OK
RSRUSDT,30m,17674,1755315000000,12.1,1,GAPS
RSRUSDT,1h,8838,1755313200000,42.1,1,STALE
RSRUSDT,2h,4420,1755309600000,102.1,1,STALE
RSRUSDT,4h,2211,1755302400000,222.1,1,STALE
RSRUSDT,1d,370,1755302400000,222.1,1,STALE
RUNEUSDT,5m,106028,1755315300000,7.1,0,OK
RUNEUSDT,15m,35345,1755315000000,12.1,0,OK
RUNEUSDT,30m,17674,1755315000000,12.1,1,GAPS
RUNEUSDT,1h,8838,1755313200000,42.1,1,STALE
RUNEUSDT,2h,4420,1755309600000,102.1,1,STALE
RUNEUSDT,4h,2211,1755302400000,222.1,1,STALE
RUNEUSDT,1d,370,1755302400000,222.1,1,STALE
RVNUSDT,5m,106028,1755315300000,7.1,0,OK
RVNUSDT,15m,35345,1755315000000,12.2,0,OK
RVNUSDT,30m,17674,1755315000000,12.2,1,GAPS
RVNUSDT,1h,8838,1755313200000,42.2,1,STALE
RVNUSDT,2h,4420,1755309600000,102.2,1,STALE
RVNUSDT,4h,2211,1755302400000,222.2,1,STALE
RVNUSDT,1d,370,1755302400000,222.2,1,STALE
SAFEUSDT,5m,85597,1755315300000,7.2,0,OK
SAFEUSDT,15m,28534,1755315000000,12.2,0,OK
SAFEUSDT,30m,14268,1755315000000,12.2,1,GAPS
SAFEUSDT,1h,7135,1755313200000,42.2,1,STALE
SAFEUSDT,2h,3568,1755309600000,102.2,1,STALE
SAFEUSDT,4h,1785,1755302400000,222.2,1,STALE
SAFEUSDT,1d,299,1755302400000,222.2,1,STALE
SAGAUSDT,5m,106028,1755315300000,7.2,0,OK
SAGAUSDT,15m,35345,1755315000000,12.2,0,OK
SAGAUSDT,30m,17674,1755315000000,12.2,1,GAPS
SAGAUSDT,1h,8838,1755313200000,42.2,1,STALE
SAGAUSDT,2h,4420,1755309600000,102.2,1,STALE
SAGAUSDT,4h,2211,1755302400000,222.2,1,STALE
SAGAUSDT,1d,370,1755302400000,222.2,1,STALE
SAHARAUSDT,5m,15332,1755315300000,7.2,0,OK
SAHARAUSDT,15m,5112,1755315000000,12.2,0,OK
SAHARAUSDT,30m,2557,1755315000000,12.2,1,GAPS
SAHARAUSDT,1h,1279,1755313200000,42.2,1,STALE
SAHARAUSDT,2h,640,1755309600000,102.2,1,STALE
SAHARAUSDT,4h,321,1755302400000,222.2,1,STALE
SAHARAUSDT,1d,55,1755302400000,222.2,1,STALE
SANDUSDT,5m,106029,1755315300000,7.2,0,OK
SANDUSDT,15m,35345,1755315000000,12.2,0,OK
SANDUSDT,30m,17674,1755315000000,12.2,1,GAPS
SANDUSDT,1h,8838,1755313200000,42.2,1,STALE
SANDUSDT,2h,4420,1755309600000,102.2,1,STALE
SANDUSDT,4h,2211,1755302400000,222.2,1,STALE
SANDUSDT,1d,370,1755302400000,222.2,1,STALE
SANTOSUSDT,5m,84716,1755315300000,7.2,0,OK
SANTOSUSDT,15m,28240,1755315000000,12.2,0,OK
SANTOSUSDT,30m,14121,1755315000000,12.2,1,GAPS
SANTOSUSDT,1h,7061,1755313200000,42.2,1,STALE
SANTOSUSDT,2h,3531,1755309600000,102.2,1,STALE
SANTOSUSDT,4h,1767,1755302400000,222.2,1,STALE
SANTOSUSDT,1d,296,1755302400000,222.2,1,STALE
SCRTUSDT,5m,77834,1755315300000,7.2,0,OK
SCRTUSDT,15m,25946,1755315000000,12.2,0,OK
SCRTUSDT,30m,12974,1755315000000,12.2,1,GAPS
SCRTUSDT,1h,6488,1755313200000,42.2,1,STALE
SCRTUSDT,2h,3245,1755309600000,102.2,1,STALE
SCRTUSDT,4h,1624,1755302400000,222.2,1,STALE
SCRTUSDT,1d,272,1755302400000,222.2,1,STALE
SCRUSDT,5m,86492,1755315300000,7.2,0,OK
SCRUSDT,15m,28832,1755315000000,12.2,0,OK
SCRUSDT,30m,14417,1755315000000,12.2,1,GAPS
SCRUSDT,1h,7209,1755313200000,42.2,1,STALE
SCRUSDT,2h,3605,1755309600000,102.2,1,STALE
SCRUSDT,4h,1804,1755302400000,222.2,1,STALE
SCRUSDT,1d,302,1755302400000,222.2,1,STALE
SEIUSDT,5m,106029,1755315300000,7.2,0,OK
SEIUSDT,15m,35345,1755315000000,12.3,0,OK
SEIUSDT,30m,17674,1755315000000,12.3,1,GAPS
SEIUSDT,1h,8838,1755313200000,42.3,1,STALE
SEIUSDT,2h,4420,1755309600000,102.3,1,STALE
SEIUSDT,4h,2211,1755302400000,222.3,1,STALE
SEIUSDT,1d,370,1755302400000,222.3,1,STALE
SFPUSDT,5m,106029,1755315300000,7.3,0,OK
SFPUSDT,15m,35345,1755315000000,12.3,0,OK
SFPUSDT,30m,17674,1755315000000,12.3,1,GAPS
SFPUSDT,1h,8838,1755313200000,42.3,1,STALE
SFPUSDT,2h,4420,1755309600000,102.3,1,STALE
SFPUSDT,4h,2211,1755302400000,222.3,1,STALE
SFPUSDT,1d,370,1755302400000,222.3,1,STALE
SHELLUSDT,5m,52422,1755315300000,7.3,0,OK
SHELLUSDT,15m,17475,1755315000000,12.3,0,OK
SHELLUSDT,30m,8739,1755315000000,12.3,1,GAPS
SHELLUSDT,1h,4370,1755313200000,42.3,1,STALE
SHELLUSDT,2h,2186,1755309600000,102.3,1,STALE
SHELLUSDT,4h,1094,1755302400000,222.3,1,STALE
SHELLUSDT,1d,184,1755302400000,222.3,1,STALE
SIGNUSDT,5m,32337,1755315300000,7.3,0,OK
SIGNUSDT,15m,10780,1755315000000,12.3,0,OK
SIGNUSDT,30m,5391,1755315000000,12.3,1,GAPS
SIGNUSDT,1h,2696,1755313200000,42.3,1,STALE
SIGNUSDT,2h,1349,1755309600000,102.3,1,STALE
SIGNUSDT,4h,676,1755302400000,222.3,1,STALE
SIGNUSDT,1d,114,1755302400000,222.3,1,STALE
SIRENUSDT,5m,43017,1755315300000,7.3,0,OK
SIRENUSDT,15m,14340,1755315000000,12.3,0,OK
SIRENUSDT,30m,7171,1755315000000,12.3,1,GAPS
SIRENUSDT,1h,3586,1755313200000,42.3,1,STALE
SIRENUSDT,2h,1794,1755309600000,102.3,1,STALE
SIRENUSDT,4h,898,1755302400000,222.3,1,STALE
SIRENUSDT,1d,151,1755302400000,222.3,1,STALE
SKATEUSDT,5m,20247,1755315300000,7.3,0,OK
SKATEUSDT,15m,6750,1755315000000,12.3,0,OK
SKATEUSDT,30m,3376,1755315000000,12.3,1,GAPS
SKATEUSDT,1h,1689,1755313200000,42.3,1,STALE
SKATEUSDT,2h,845,1755309600000,102.3,1,STALE
SKATEUSDT,4h,424,1755302400000,222.3,1,STALE
SKATEUSDT,1d,72,1755302400000,222.3,1,STALE
SKLUSDT,5m,106030,1755315300000,7.3,0,OK
SKLUSDT,15m,35345,1755315000000,12.3,0,OK
SKLUSDT,30m,17674,1755315000000,12.3,1,GAPS
SKLUSDT,1h,8838,1755313200000,42.3,1,STALE
SKLUSDT,2h,4420,1755309600000,102.3,1,STALE
SKLUSDT,4h,2211,1755302400000,222.3,1,STALE
SKLUSDT,1d,370,1755302400000,222.3,1,STALE
SKYAIUSDT,5m,28032,1755315300000,7.3,0,OK
SKYAIUSDT,15m,9345,1755315000000,12.3,0,OK
SKYAIUSDT,30m,4674,1755315000000,12.3,1,GAPS
SKYAIUSDT,1h,2338,1755313200000,42.3,1,STALE
SKYAIUSDT,2h,1170,1755309600000,102.3,1,STALE
SKYAIUSDT,4h,586,1755302400000,222.3,1,STALE
SKYAIUSDT,1d,99,1755302400000,222.3,1,STALE
SLERFUSDT,5m,77835,1755315300000,7.3,0,OK
SLERFUSDT,15m,25947,1755315000000,12.4,0,OK
SLERFUSDT,30m,12974,1755315000000,12.4,1,GAPS
SLERFUSDT,1h,6488,1755313200000,42.4,1,STALE
SLERFUSDT,2h,3245,1755309600000,102.4,1,STALE
SLERFUSDT,4h,1624,1755302400000,222.4,1,STALE
SLERFUSDT,1d,272,1755302400000,222.4,1,STALE
SLPUSDT,5m,7560,1755315300000,7.4,0,OK
SLPUSDT,15m,2522,1755315000000,12.4,0,OK
SLPUSDT,30m,1262,1755315000000,12.4,1,GAPS
SLPUSDT,1h,632,1755313200000,42.4,1,STALE
SLPUSDT,2h,317,1755309600000,102.4,1,STALE
SLPUSDT,4h,160,1755302400000,222.4,1,STALE
SLPUSDT,1d,28,1755302400000,222.4,1,STALE
SNXUSDT,5m,106030,1755315300000,7.4,0,OK
SNXUSDT,15m,35346,1755315000000,12.4,0,OK
SNXUSDT,30m,17674,1755315000000,12.4,1,GAPS
SNXUSDT,1h,8838,1755313200000,42.4,1,STALE
SNXUSDT,2h,4420,1755309600000,102.4,1,STALE
SNXUSDT,4h,2211,1755302400000,222.4,1,STALE
SNXUSDT,1d,370,1755302400000,222.4,1,STALE
SOLUSDT,5m,106031,1755315300000,7.4,0,OK
SOLUSDT,15m,35346,1755315000000,12.4,0,OK
SOLUSDT,30m,17674,1755315000000,12.4,1,GAPS
SOLUSDT,1h,8838,1755313200000,42.4,1,STALE
SOLUSDT,2h,4420,1755309600000,102.4,1,STALE
SOLUSDT,4h,2211,1755302400000,222.4,1,STALE
SOLUSDT,1d,370,1755302400000,222.4,1,STALE
SOLVUSDT,5m,61411,1755315300000,7.4,0,OK
SOLVUSDT,15m,20472,1755315000000,12.4,0,OK
SOLVUSDT,30m,10237,1755315000000,12.4,1,GAPS
SOLVUSDT,1h,5119,1755313200000,42.4,1,STALE
SOLVUSDT,2h,2560,1755309600000,102.4,1,STALE
SOLVUSDT,4h,1281,1755302400000,222.4,1,STALE
SOLVUSDT,1d,215,1755302400000,222.4,1,STALE
SONICUSDT,5m,64066,1755315300000,7.4,0,OK
SONICUSDT,15m,21357,1755315000000,12.4,0,OK
SONICUSDT,30m,10679,1755315000000,12.4,1,GAPS
SONICUSDT,1h,5340,1755313200000,42.4,1,STALE
SONICUSDT,2h,2671,1755309600000,102.4,1,STALE
SONICUSDT,4h,1337,1755302400000,222.4,1,STALE
SONICUSDT,1d,224,1755302400000,222.4,1,STALE
SOONUSDT,5m,25168,1755315300000,7.4,0,OK
SOONUSDT,15m,8391,1755315000000,12.4,0,OK
SOONUSDT,30m,4196,1755315000000,12.4,1,GAPS
SOONUSDT,1h,2099,1755313200000,42.4,1,STALE
SOONUSDT,2h,1050,1755309600000,102.4,1,STALE
SOONUSDT,4h,526,1755302400000,222.4,1,STALE
SOONUSDT,1d,89,1755302400000,222.4,1,STALE
SOPHUSDT,5m,23674,1755315300000,7.4,0,OK
SOPHUSDT,15m,7893,1755315000000,12.4,0,OK
SOPHUSDT,30m,3947,1755315000000,12.4,1,GAPS
SOPHUSDT,1h,1974,1755313200000,42.4,1,STALE
SOPHUSDT,2h,988,1755309600000,102.4,1,STALE
SOPHUSDT,4h,495,1755302400000,222.4,1,STALE
SOPHUSDT,1d,84,1755302400000,222.4,1,STALE
SPELLUSDT,5m,106031,1755315300000,7.4,0,OK
SPELLUSDT,15m,35346,1755315000000,12.4,0,OK
SPELLUSDT,30m,17674,1755315000000,12.5,1,GAPS
SPELLUSDT,1h,8838,1755313200000,42.5,1,STALE
SPELLUSDT,2h,4420,1755309600000,102.5,1,STALE
SPELLUSDT,4h,2211,1755302400000,222.5,1,STALE
SPELLUSDT,1d,370,1755302400000,222.5,1,STALE
SPKUSDT,5m,17962,1755315300000,7.5,0,OK
SPKUSDT,15m,5989,1755315000000,12.5,0,OK
SPKUSDT,30m,2995,1755315000000,12.5,1,GAPS
SPKUSDT,1h,1498,1755313200000,42.5,1,STALE
SPKUSDT,2h,750,1755309600000,102.5,1,STALE
SPKUSDT,4h,376,1755302400000,222.5,1,STALE
SPKUSDT,1d,64,1755302400000,222.5,1,STALE
SPXUSDT,5m,72349,1755315300000,7.5,0,OK
SPXUSDT,15m,24118,1755315000000,12.5,0,OK
SPXUSDT,30m,12060,1755315000000,12.5,1,GAPS
SPXUSDT,1h,6031,1755313200000,42.5,1,STALE
SPXUSDT,2h,3016,1755309600000,102.5,1,STALE
SPXUSDT,4h,1509,1755302400000,222.5,1,STALE
SPXUSDT,1d,253,1755302400000,222.5,1,STALE
SQDUSDT,5m,19646,1755315300000,7.5,0,OK
SQDUSDT,15m,6550,1755315000000,12.5,0,OK
SQDUSDT,30m,3276,1755315000000,12.5,1,GAPS
SQDUSDT,1h,1639,1755313200000,42.5,1,STALE
SQDUSDT,2h,820,1755309600000,102.5,1,STALE
SQDUSDT,4h,411,1755302400000,222.5,1,STALE
SQDUSDT,1d,70,1755302400000,222.5,1,STALE
SSVUSDT,5m,106032,1755315300000,7.5,0,OK
SSVUSDT,15m,35346,1755315000000,12.5,0,OK
SSVUSDT,30m,17674,1755315000000,12.5,1,GAPS
SSVUSDT,1h,8838,1755313200000,42.5,1,STALE
SSVUSDT,2h,4420,1755309600000,102.5,1,STALE
SSVUSDT,4h,2211,1755302400000,222.5,1,STALE
SSVUSDT,1d,370,1755302400000,222.5,1,STALE
STEEMUSDT,5m,106032,1755315300000,7.5,0,OK
STEEMUSDT,15m,35346,1755315000000,12.5,0,OK
STEEMUSDT,30m,17674,1755315000000,12.5,1,GAPS
STEEMUSDT,1h,8838,1755313200000,42.5,1,STALE
STEEMUSDT,2h,4420,1755309600000,102.5,1,STALE
STEEMUSDT,4h,2211,1755302400000,222.5,1,STALE
STEEMUSDT,1d,370,1755302400000,222.5,1,STALE
STGUSDT,5m,106032,1755315300000,7.5,0,OK
STGUSDT,15m,35346,1755315000000,12.5,0,OK
STGUSDT,30m,17674,1755315000000,12.5,1,GAPS
STGUSDT,1h,8838,1755313200000,42.5,1,STALE
STGUSDT,2h,4420,1755309600000,102.5,1,STALE
STGUSDT,4h,2211,1755302400000,222.5,1,STALE
STGUSDT,1d,370,1755302400000,222.5,1,STALE
STORJUSDT,5m,106032,1755315300000,7.5,0,OK
STORJUSDT,15m,35346,1755315000000,12.5,0,OK
STORJUSDT,30m,17674,1755315000000,12.5,1,GAPS
STORJUSDT,1h,8838,1755313200000,42.5,1,STALE
STORJUSDT,2h,4420,1755309600000,102.5,1,STALE
STORJUSDT,4h,2211,1755302400000,222.5,1,STALE
STORJUSDT,1d,370,1755302400000,222.5,1,STALE
STOUSDT,5m,36902,1755315300000,7.5,0,OK
STOUSDT,15m,12302,1755315000000,12.5,0,OK
STOUSDT,30m,6152,1755315000000,12.5,1,GAPS
STOUSDT,1h,3077,1755313200000,42.5,1,STALE
STOUSDT,2h,1539,1755309600000,102.5,1,STALE
STOUSDT,4h,771,1755302400000,222.5,1,STALE
STOUSDT,1d,130,1755302400000,222.5,1,STALE
STRKUSDT,5m,106032,1755315300000,7.6,0,OK
STRKUSDT,15m,35346,1755315000000,12.6,0,OK
STRKUSDT,30m,17674,1755315000000,12.6,1,GAPS
STRKUSDT,1h,8838,1755313200000,42.6,1,STALE
STRKUSDT,2h,4420,1755309600000,102.6,1,STALE
STRKUSDT,4h,2211,1755302400000,222.6,1,STALE
STRKUSDT,1d,370,1755302400000,222.6,1,STALE
STXUSDT,5m,106032,1755315300000,7.6,0,OK
STXUSDT,15m,35346,1755315000000,12.6,0,OK
STXUSDT,30m,17674,1755315000000,12.6,1,GAPS
STXUSDT,1h,8838,1755313200000,42.6,1,STALE
STXUSDT,2h,4420,1755309600000,102.6,1,STALE
STXUSDT,4h,2211,1755302400000,222.6,1,STALE
STXUSDT,1d,370,1755302400000,222.6,1,STALE
SUIUSDT,5m,106032,1755315300000,7.6,0,OK
SUIUSDT,15m,35346,1755315000000,12.6,0,OK
SUIUSDT,30m,17674,1755315000000,12.6,1,GAPS
SUIUSDT,1h,8838,1755313200000,42.6,1,STALE
SUIUSDT,2h,4420,1755309600000,102.6,1,STALE
SUIUSDT,4h,2211,1755302400000,222.6,1,STALE
SUIUSDT,1d,370,1755302400000,222.6,1,STALE
SUNUSDT,5m,104027,1755315300000,7.6,0,OK
SUNUSDT,15m,34677,1755315000000,12.6,0,OK
SUNUSDT,30m,17339,1755315000000,12.6,1,GAPS
SUNUSDT,1h,8670,1755313200000,42.6,1,STALE
SUNUSDT,2h,4336,1755309600000,102.6,1,STALE
SUNUSDT,4h,2169,1755302400000,222.6,1,STALE
SUNUSDT,1d,363,1755302400000,222.6,1,STALE
SUPERUSDT,5m,106033,1755315300000,7.6,0,OK
SUPERUSDT,15m,35346,1755315000000,12.6,0,OK
SUPERUSDT,30m,17674,1755315000000,12.6,1,GAPS
SUPERUSDT,1h,8838,1755313200000,42.6,1,STALE
SUPERUSDT,2h,4420,1755309600000,102.6,1,STALE
SUPERUSDT,4h,2211,1755302400000,222.6,1,STALE
SUPERUSDT,1d,370,1755302400000,222.6,1,STALE
SUSDT,5m,61728,1755315300000,7.6,0,OK
SUSDT,15m,20577,1755315000000,12.6,0,OK
SUSDT,30m,10289,1755315000000,12.6,1,GAPS
SUSDT,1h,5145,1755313200000,42.6,1,STALE
SUSDT,2h,2573,1755309600000,102.6,1,STALE
SUSDT,4h,1288,1755302400000,222.6,1,STALE
SUSDT,1d,216,1755302400000,222.6,1,STALE
SUSHIUSDT,5m,106033,1755315300000,7.6,0,OK
SUSHIUSDT,15m,35346,1755315000000,12.6,0,OK
SUSHIUSDT,30m,17674,1755315000000,12.6,1,GAPS
SUSHIUSDT,1h,8838,1755313200000,42.6,1,STALE
SUSHIUSDT,2h,4421,1755309600000,102.6,1,STALE
SUSHIUSDT,4h,2211,1755302400000,222.6,1,STALE
SUSHIUSDT,1d,370,1755302400000,222.6,1,STALE
SWARMSUSDT,5m,64293,1755315300000,7.6,0,OK
SWARMSUSDT,15m,21432,1755315000000,12.6,0,OK
SWARMSUSDT,30m,10718,1755315000000,12.7,1,GAPS
SWARMSUSDT,1h,5360,1755313200000,42.7,1,STALE
SWARMSUSDT,2h,2681,1755309600000,102.7,1,STALE
SWARMSUSDT,4h,1341,1755302400000,222.7,1,STALE
SWARMSUSDT,1d,225,1755302400000,222.7,1,STALE
SWELLUSDT,5m,81528,1755315300000,7.7,0,OK
SWELLUSDT,15m,27177,1755315000000,12.7,0,OK
SWELLUSDT,30m,13590,1755315000000,12.7,1,GAPS
SWELLUSDT,1h,6796,1755313200000,42.7,1,STALE
SWELLUSDT,2h,3399,1755309600000,102.7,1,STALE
SWELLUSDT,4h,1700,1755302400000,222.7,1,STALE
SWELLUSDT,1d,285,1755302400000,222.7,1,STALE
SXPUSDT,5m,106033,1755315300000,7.7,0,OK
SXPUSDT,15m,35346,1755315000000,12.7,0,OK
SXPUSDT,30m,17675,1755315000000,12.7,1,GAPS
SXPUSDT,1h,8839,1755313200000,42.7,1,STALE
SXPUSDT,2h,4421,1755309600000,102.7,1,STALE
SXPUSDT,4h,2211,1755302400000,222.7,1,STALE
SXPUSDT,1d,370,1755302400000,222.7,1,STALE
SXTUSDT,5m,31219,1755315300000,7.7,0,OK
SXTUSDT,15m,10408,1755315000000,12.7,0,OK
SXTUSDT,30m,5205,1755315000000,12.7,1,GAPS
SXTUSDT,1h,2604,1755313200000,42.7,1,STALE
SXTUSDT,2h,1303,1755309600000,102.7,1,STALE
SXTUSDT,4h,652,1755302400000,222.7,1,STALE
SXTUSDT,1d,110,1755302400000,222.7,1,STALE
SYNUSDT,5m,105763,1755315300000,7.7,0,OK
SYNUSDT,15m,35256,1755315000000,12.7,0,OK
SYNUSDT,30m,17629,1755315000000,12.7,1,GAPS
SYNUSDT,1h,8816,1755313200000,42.7,1,STALE
SYNUSDT,2h,4409,1755309600000,102.7,1,STALE
SYNUSDT,4h,2205,1755302400000,222.7,1,STALE
SYNUSDT,1d,369,1755302400000,222.7,1,STALE
SYRUPUSDT,5m,29779,1755315300000,7.7,0,OK
SYRUPUSDT,15m,9928,1755315000000,12.7,0,OK
SYRUPUSDT,30m,4965,1755315000000,12.7,1,GAPS
SYRUPUSDT,1h,2484,1755313200000,42.7,1,STALE
SYRUPUSDT,2h,1243,1755309600000,102.7,1,STALE
SYRUPUSDT,4h,622,1755302400000,222.7,1,STALE
SYRUPUSDT,1d,105,1755302400000,222.7,1,STALE
